Id,Tweet,State,Sentiment_Analysis_1,Polarity,Parties,Predicted_Label
#BJP,rahul rahul gandhi does not make false promises like the bjp his past record shows how he has always fought for our rights rahulforbehtarbharat,Karnataka,-0.2462,-0.325,Congress,manipulated
#BJP,modi runs a government for his cronies only,Delhi,0,0,BJP,manipulated
#BJP,khawaja moinuddin chishti ra was very simple man he did not have any army amp never carried any sword his good behavior compassion amp empathy was the reason why people converted into islamit will be more satisfying if you say sorry for electing narendra modi,Tamil Nadu,0.8357,0.24,BJP,authentic
#BJP,thank you pm motivating eligible voters to exercise their right for our better tomorrow is a task we all must do unitedly am glad my organisation too is at the forefront with its lostvotes campaign urge all to vote to elect a govt india needs,Haryana,0.891,0.5214,Other,authentic
#Congress,and then sapna lied about about joining congress message anyone,Bihar,-0.3818,0,Congress,authentic
#Congress,all the best of the best wishes from the congress family,Maharashtra,0.875,1,Congress,authentic
#BJP,shri does not make false promises like the bjp his past record shows how he has always fought for our rights rahulforbehtarbharat,Madhya Pradesh,-0.2462,-0.325,Other,manipulated
,amazing innings at banaskantha rukhi samaj mymbai khar cricket club with team amp organisers sports for unity amp peace,Maharashtra,0.8074,0.6,Other,authentic
#Congress,congress party will launch manifesto on th of march minimum income guarantee and right to health are two big announcements expected,Delhi,0.5719,0.0619,BJP,authentic
#BJP,this is modi govts contribution to delhi sir please see what your govt has done to delhi metro,Delhi,0.3182,0,BJP,authentic
#Congress,yes rahul rahul gandhi kept every promise under his pillow and slept over it,Delhi,0.6124,0,Congress,authentic
#BJP,modi govts slashing of indias education budget is a clear indicator that they do not care for indias futurecp ji on other hand has ensured the increase of the budget to of gdpthis is the future india deservesrahulforbehtarbharat,Jammu & Kashmir,0.5223,-0.0083,BJP,manipulated
#BJP,if any h has a shop in the m area he gets beaten by the m goons for not giving them freebies before this modi govt n thsese gaurakhsha things hppnd these ms hv opnely slaughtered cows in front hs houses amp they were unable to do anything,Delhi,-0.7326,-0.5,BJP,manipulated
#BJP,i have my mummy for that we do not want rahul to be our mummy we need a leadership like modi who acts as a father figure strong and determined for bright future of upcoming generations,Haryana,0.8714,0.3778,BJP,authentic
#Congress,visuals congress working committee meeting,Uttar Pradesh,0,0,Congress,authentic
,glimpses of election campaign at amp number word area under south kolkata ls constituency in support of lf nominated cpim candidate comrade nandini mukherjee defeat bjptmc elect left and ensure secular govt at centre voteleft loksabhaelections,West Bengal,0.3818,0.4,BJP,authentic
,visited padmashree gopinathan nairji at his residence a renowned freedom fighter and gandhian who has always enouraged me to follow the teaching of our father of nation mahatma gandhi,Tamil Nadu,0.7003,0,Congress,authentic
#BJP,for bjprss education is a tool for ideological indoctrination not a means to empower people modi govts new diktat students will only research on those topics which please the emperor,Delhi,0.3182,0.0682,BJP,authentic
#BJP,i request party leaders karyakartas supporters friends well wishers participation amp blessings on the eve of filing of my nomination today at noon as bharatiya janata party bjp candidate from anantapur parliamentary constituency,Andhra Pradesh,0.9432,0,BJP,authentic
,what ailed the mahatma gandhis health records revealed for the st time via,Maharashtra,0,0,Congress,authentic
#Congress,congress has questions but no answers leaders but no winners weeks before polls its behaving like a virtuous antiestablishment ngo just doing its thing,Jammu & Kashmir,0.8126,0,Congress,authentic
,election campaign continues at sonamukhi under bishnupur ls constituency in support of lf nominated cpim candidate comrade sunil khan defeat bjptmc elect left and ensure secular govt at centre voteleft loksabhaelections,West Bengal,0.3182,0.4,BJP,authentic
,we at believe indias biggest strength is its democracy all of us as citizens must join hands to get back the lostvotes to make indian democracy stronger dear citizens empower the voters and india by supporting this cause,Delhi,0.91,0.125,Other,authentic
#BJP,former pm dr manmohan singh amp congress president along with senior leaders from the congress party attend the congress working committee meeting,Delhi,0.4019,0,Congress,authentic
#Tumkur,congress mp from tumkur sp muddahanumegowda i have filed my nomination as a congress candidate i request to my leader amp leaders of jds to reconsider their decision amp to give the ticket to me only i am confident that i will get back the seat ani electionwithtimes,Karnataka,0.4939,0.1667,Congress,authentic
#BJP,met enthusiastic party workers amp senior district functionaries very ably led by the dynamic smt padmaja reddy ji the president of mahboobnagar dist bjp i have no doubt that voters of this constituency will support these very empowered women leaders of telangana in the polls,Delhi,0.7579,0.3625,BJP,authentic
#Modi,how disgusting have we become that these horrific killings are not making headlines any more what has modi reduced us to where violent death is a new normal rahulforbehtarbharat is the only hope,Maharashtra,-0.9595,-0.2877,BJP,manipulated
#BJP,bjp manifesto nehru is responsible feku tried but nehru did not let him,Jammu & Kashmir,0.1655,0.2,Other,authentic
#SapnaChaudhary,sapnachaudhary in congress till hours back now set to campaign for still not realising what they r up against no inch will be ceeded by other side,Delhi,-0.296,-0.0625,Congress,manipulated
#Congress,which is a bigger joke on the voters congress giving away seats to a junior partner jds which has traditionally been winning only two or jds now returning bluru north to cong failing to find a suitable candidate modimattomme namoagain,Karnataka,0.5719,0.21,BJP,authentic
#Congress,found in whatsapp sounds logicalhope this clarifies kejriwal congress ally,Tamil Nadu,0.2789,0,Congress,authentic
#BJP,this is not varanasidear friends this is hassan the karmabhoomi of amp this is what we call modi wavemassive support pours in for bjp candidate a manju as he files his nomination in presence of this will be the final nail on coffin of dynasty politics,Andhra Pradesh,0.0377,0,BJP,manipulated
#BJP,itna sannata kyon hai bhai why modi has gone silent compare this with situation a few days to go before elections what happened to rallies in days how many alliances want him to step down no narrative for media if he goes down will he take down the whole ship,Maharashtra,-0.2263,0.0048,BJP,manipulated
#BJP,big announcement by cp indias poorest families will be given annually directly in their bank accountsif modi can give cr to the richest in the country there is enough money to protect poor minimumincomeguarantee rahulforbehtarbharat,Gujarat,-0.1531,-0.075,BJP,manipulated
#Congress,rahul rahul gandhi attempts to change the narrative of this election promises nyay a basic income programme which would give per year to of poor will it be the gamechanger of elections,Bihar,-0.128,-0.0333,Congress,manipulated
#BJP,shame on the comments of bjp mla,Jammu & Kashmir,-0.4767,0,BJP,authentic
#Congress,next item in rahul rahul gandhi manifesto in addition to basic minimum income of per year all new wed couples in the below poverty line category will be sent on star honeymoon package to lake como italy,Karnataka,-0.5106,0.0455,Congress,manipulated
,they live as per research below an income of per day essentially they have various issues like housing healthcare food and educationthese ppl have been ignored due to successive failures of brand of politicsbut does that mean they want to remain poor,Maharashtra,-0.5423,-0.1169,Other,manipulated
,with the kind of announcements is making his freebies will exceed tax collected amp he will need world bank loan for it he knows he wont form govt so no harm in making promises will only add some seats has full faith in indians being totally dumb,Maharashtra,-0.4656,0.1438,Other,authentic
,nyunitam aay yojana by which poorest families of the country will be given pa promised made by jithis will prove to be an extremely powerful tool to elevate people from povertyminimumincomeguaranteerahulforbehtarbharat,Andhra Pradesh,0.2716,0.3,Congress,authentic
#Congress,former union minister sukh ram from himachal pradesh may join congress today,Delhi,0.296,0,Other,authentic
#RahulForBehtarBharat,congress offers vs bjp offers to poor per annumwho wants a better bharatvote wisely my indiarahulforbehtarbharat,Maharashtra,0.3818,0.2,Congress,authentic
#Congress,i will proudly give you details of minimum income guarantee scheme a historic scheme which has never been implemented before congress president rahulforbehtarbharat,Madhya Pradesh,0.6808,0.4,Congress,authentic
#Congress,congress president has announced that if elected to power crore poorest families will receive rs a year this minimum income guarantee will be the final assault on povertyrahulforbehtarbharat,Delhi,-0.743,0,Congress,manipulated
#BJP,professors and researchers from du jnu bhu launch academics for namo campaign to support pm modi phirekbaarmodisarkar modioncemore namoagain,Maharashtra,0.4019,0,BJP,authentic
,bjps per annum vs congs per month wellelection season,Bihar,0,0,BJP,authentic
#BJP,attended vijay sankalp sammelan on th march at keshav farm nani ved surat i addressed the crowd regarding the election campaign of bjp,Delhi,0,0,BJP,authentic
,ms singh will still fail to question those in power and blame for everything she has problems asking questions but enjoy licking up to power,Delhi,0.128,-0.05,Other,manipulated
#BJP,shri does not make false promises like the bjp his past record shows how he has always fought for our rights guarantees tht poorest families will get rs year crore people getting direct benefits rahulforbehtarbharat,Uttar Pradesh,-0.4374,-0.1833,Other,manipulated
